q1,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q2_99,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q3_7,q3_8,q3_9,q3_10,q3_98,q3_99,q3_98_text,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q4_10,q4_11,q4_12,dv1_1,dv1_2,dv2_1,dv2_2,dv3_1,dv3_2,dv4_1,dv4_2,dv11_1,dv11_2,dv17_1,dv17_2,dv30_1,dv30_2,dv6_1,dv6_2,dv28_1,dv28_2,dv5_1,dv5_2,dv31_1,dv31_2,dv7_1,dv7_2,dv8_1,dv8_2,dv12_1,dv12_2,dv13_1,dv13_2,dv14_1,dv14_2,dv15_1,dv15_2,dv16_1,dv16_2,dv10_1,dv10_2,dv18_1,dv18_2,dv19_1,dv19_2,dv33_1,dv33_2,dv20_1,dv20_2,dv21_1,dv21_2,dv22_1,dv22_2,dv23_1,dv23_2,dv24_1,dv24_2,dv25_1,dv25_2,dv26_1,dv26_2,dv27_1,dv27_2,dv29_1,dv29_2,dv32_1,dv32_2,dv9_1,dv9_2,dv34_1,dv34_2,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_98,q5_98_text,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q6_99,q6_99_text,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_99,q7_99_text,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_99,q8_99_text,q9,q10,q11,q12,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,q13_9,q13_10,q13_11,q13_12,q13_13,q13_14,q13_15,q13_16,q13_17,q13_18,q13_19,q13_99,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q14_7,q14_8,q14_9,q14_10,q14_11,q14_12,q14_13,q14_14,q14_15,q14_16,q14_17,q14_18,q14_19,q14_20,q15_1,q15_2,q15_3,q15_4,q16,q17,q18,q19,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_7_text,q20,q21_1,q21_2,q21_3,q21_4,q22,prolific_pid,test1,test2,test3,test4,test11,test17,test30,test6,test28,test5,test31,test7,test8,test12,test13,test14,test15,test16,test10,test18,test19,test33,test20,test21,test22,test23,test24,test25,test26,test27,test29,test32,test9,test34
2,1, , , ,1,1,1, , ,1, , , , , , ,1,1, , , ,2,4,1,1,3,4,4,4,4,3,1,1,1,4, , , , ,5,5, , , , ,3,1,5,5, , , , ,5,2, , ,1,2, , , , , , ,4,2, , ,4,4, , , , , , , , , , ,3,2, , , , ,5,3,5,4, , ,4,4, , ,3,5, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , ,2, , , , , ,2, , , , , , , , , , ,7,1,1987,2, , , , , , , , ,2, , , , ,50,663e40045a25750e24268b32,1B, , ,4D, , ,30C,6F, , ,31B, ,8C, , , ,15B, ,10B, , , , , ,22C, , ,25C,26E, ,29E, ,9B, 
1,1,1,1,1,1,1, , ,1,1,1, ,1,1,1,1,1,1, , , ,1,1,1,1,1,1,3,4,4,2,1,2, , , , ,3,5,3,5, , , , ,3,3, , ,4,5, , ,4,4, , ,5,3, , , , ,2,5, , , , , , , , ,4,5, , ,4,5, , , , ,3,4, , , , ,4,5, , ,4,5, , , , ,3,4, , , ,1,1,1, , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,3,4,5, , , , , , , , , ,1, , ,1, , ,1, ,1, ,1, , , , , , , , , ,3, , ,2, , ,3, ,2, ,2, , , , , ,99,2,1988,1, , , , , , , , ,1,1, ,1,1,4,67511ed5a097322f28dadcef, , ,3D,4E, , ,30B, ,28A, ,31C, ,8D, , ,14F, , , , ,19E, ,20B, , ,23D, , ,26E, ,29E, , ,34D
1,1,1,1,1,1,1,1, ,1,1, , , ,1, ,1,1,1, , , ,1,1,2,1,2,2,2,2,2,1,1,1, , ,5,5, , , , ,5,5, , ,5,4, , ,5,5, , ,5,5,5,5, , , , , , ,3,5, , , , , , , , ,5,5, , , , , , ,5,5, , , , ,5,2,5,4, , , , ,5,5, , ,5,5,1, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4, , , , , , ,1, , , , ,1, , , ,1, ,1, , ,1, , , , , ,1, , , , ,1, , , ,1, ,1, , , , ,2,2, , ,7,1,1994,1, , , , , , , , ,2, , , , ,38,5c830a66d6a4d0000164097d, ,2D, , ,11F, ,30A, ,28B, ,31A,7F, , , ,14C, , , , ,19D, , , ,22E, , ,25F,26B, , ,32B, ,34F
1,1,1,1, ,1, , , ,1,1, , , ,1,1, , , , , , ,4,4,1,1,4,4,4,4, ,2,1,4, , ,2,4, , ,4,5, , , , ,5,4,4,4, , , , ,4,4, , ,5,4, , ,4,4, , , , , , ,4,5, , , , , , , , ,5,5, , , , , , ,4,4,4,4, , , , ,3,5,4,4, , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , ,1, , , , , ,1, , , , , , , , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , ,3,1,1997,1, , , ,1, , , , ,2, , , , ,21,6739723973bf93fdec6388ce, ,2F, ,4B, , ,30E,6B, , ,31D, ,8E, ,13F, , , ,10A, , , , ,21C, , , ,25B,26A, , ,32D,9A, 
1,1,1,1,1,1,1,1, ,1,1, , , , ,1, , , , , , ,4,1,1,3,1,3,3,3,3,3,1,1, , ,4,4, , , , ,4,4, , ,4,4, , ,4,4, , ,5,5, , ,4,4, , , , , , ,4,4, , , , , , ,4,4, , , , , , ,4,4,4,4, , , , ,4,4, , , , ,5,3,4,4, , , , , , ,1,1, , , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , ,3,2, , , , , ,1, , , , ,1, ,1,1, , , , , , , , , , , ,1, , , , ,1, ,1,1, , , , , , , , , , , , ,99,1,1982,2, , , , , , ,1, ,1, ,1,1, ,45,668bf688d58206e61f399a88, ,2E, , ,11A, ,30E, ,28E, ,31C, ,8E, , , ,15B, , , ,19F, , , ,22C,23A, , ,26B, , ,32F,9D, 
1,1,1,1,1, ,1,1, , ,1, , ,1,1,1,1,1,1,1, ,Frozen corndogs,1,3,2,1,2,3,4,4,4,3,1,1, , ,4,4, , , , ,4,5, , ,4,2, , ,4,5, , ,3,2,4,4, , , , , , ,4,5, , , , ,4,5, , , , , , , , , , ,4,2, , ,2,2, , ,4,4, , , , ,4,3,4,4, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,2, , ,1,1, , ,1,1,1, , ,1, ,1,1,1,1,1, , , , ,3,4, , ,4,3,3, , ,3, ,4,4,3,4,3, , , , , ,2, , ,5,1,1991,2,1, , , , , , , ,1, , , ,1,26,5c6b06511519ac0001668c26, ,2A, , ,11D, ,30A, ,28F, ,31E,7A, , , ,14B, , ,10E, , , , , ,22C, ,24F, ,26F, , ,32A,9C, 
1,1, ,1,1,1,1, , ,1, ,1, ,1,1,1, , ,1, , , ,2,2,1,2,1,2,2,2,1,1,3,3, , , , ,4,5,4,5, , , , ,4,3, , ,4,5, , ,4,5,4,5, , , , , , , , , , ,4,5,5,4, , , , , , , , , , ,4,5,4,5, , , , , , ,4,5,4,5, , ,4,5, , ,1, , ,1,1, , , , , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , ,2, ,3, , ,1, , , , , , ,1, , , , ,1, ,1, , , , , ,4, , , , , , ,5, , , , ,4, ,3, , , , ,3, , , ,3,1,1994,1, , , , , , ,1,none,2, , , , ,10,664b8bef90cdb799d4c4c35d, , ,3B,4E, , ,30D, ,28D, ,31A,7E, , , , , ,16F,10C, , , , , ,22E,23C, , , ,27C,29D, ,9F, 
1,1,1,1, ,1,1, , ,1, , , , , ,1, ,1, , , , ,2,4,1,1,4,4,4,4,4,4,3,1, , ,2,5, , , , ,1,3, , ,5,2,4,1, , , , ,4,4,4,4, , , , ,4,3, , , , , , , , , , , , ,1,3,1,4, , , , , , , , ,1,1, , ,5,2, , ,4,4, , ,4,2, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , ,1, , ,1, ,1, , , , , , , , , , , , , , ,3, , , , ,2, , , , , , , , , , , , , , ,7,2,1994,1, , , , , , , , ,2, , , , ,48,6176c48e4ad114e770198192, ,2D, , ,11B, ,30A,6B, , ,31F,7A, , ,13B, , , , , , ,33F,20F, , , , ,25B, ,27A, ,32C, ,34C
1,1,1,1,1,1,1,1, ,1,1,1, , , ,1,1,1,1, , , ,2,3,2,1,1,4,4,4,3,3,1,1,5,4, , , , ,4,5, , , , ,4,4, , ,4,3,4,4, , ,5,5, , , , ,5,4, , , , , , ,4,5, , , , , , , , ,5,5, , ,4,3, , , , ,4,4, , ,4,4, , , , ,4,4, , , ,1,1, , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,2,2,3, ,1, , , , , , , ,1, ,1,1,1,1,1, , , ,1, ,2, , , , , , , ,2, ,2,3,2,1,2, , , ,2, , , , , ,7,2,1971,2, , , , , , ,1,N/A,1, , , ,1,14,648343299ec8050d10aee27d,1A, , ,4B, , ,30B, ,28A,5D, ,7B, , ,13D, , , ,10B, , , , ,21D, ,23E, , ,26B, ,29F, , ,34F
1,1,1,1,1,1,1,1, ,1,1, ,1,1,1,1,1,1,1, , , ,1,1,1,1,1,3,3,4,2,2,1,1, , , , ,4,4, , ,5,5, , ,4,3,5,5, , ,5,5, , , , , , ,2,4, , ,5,5, , , , ,4,4, , , , , , ,2,2, , , , , , ,4,4, , , , ,4,4,4,4, , , , ,5,5,1, ,1,1, , , , , ,1, , , ,1, , , , , , , , , , , , ,1, , , , , , , , ,3,4, ,4, , , , ,1, , , , , , , , ,1, ,1, , , , , , , , ,2, , , , , , , , ,3, ,2, , , , ,3, , ,1,4,1,1981,2, , , , , , , , ,2, , , , ,5,5ffb8c5b60571908f3ac19fa, , ,3A, ,11B, ,30B,6E, ,5C, , , ,12D, ,14D, , ,10B, , , ,20D, , , ,24C, , ,27C,29F, , ,34C
1,1,1,1,1,1,1,1, ,1, , , , ,1, ,1,1, , , , ,2,1,2,1,2,4,4,4,3,1,2,1, , ,2,3, , ,2,2, , , , ,3,2, , ,2,4,2,5, , ,1,2, , , , , , , , , , ,2,2,3,4, , , , , , ,3,4, , , , , , ,3,4, , , , ,3,4,4,4, , , , ,2,2, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,3, , , ,3, , , , , , , , , , , , , , , ,7,2,1977,2, , , , , , , , ,1, , , ,1,14,5ce2f6723f8060000109feab, ,2E, ,4D, , ,30F, ,28A,5F, ,7D, , , , , ,16C,10E, , , ,20B, , , ,24F, , ,27A,29E, , ,34A
1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1, , , ,2,4,2,1,2,4,2,4,2,4,4,1,4,4, , , , ,4,4, , , , ,4,4, , ,4,4,4,5, , , , , , ,4,4, , , , , , ,4,2, , , , , , ,4,4, , ,4,5, , , , ,2,2, , , , ,5,4,4,5, , , , ,4,4, , , ,1, ,1, , , , , , , , ,1,1,Big Mozz,1, , , , , , , , , , , , , , , , , ,2,2,5, , ,1, ,1,1,1,1,1, ,1, ,1,1,1,1,1, ,1,1, , ,5, ,4,4,3,3,2, ,3, ,3,3,3,3,2, ,4,3, , , ,4, ,7,1,1989,2, , , , , , , , ,1, ,1, , ,33,661184dd31bf1d31e1b8d7cd,1D, , ,4A, , ,30E, ,28C,5F, , , ,12C, , , ,16E, , , ,33D, ,21F, , ,24E, , ,27B,29D, , ,34E
1,1,1,1,1,1,1,1, ,1, , , ,1, , ,1,1,1, , , ,1,1,1,1,2,4,4,4,4,4,1,1,4,5, , , , , , ,4,5, , ,4,2, , ,2,4, , ,4,4,4,4, , , , , , , , ,2,4, , , , ,2,1, , , , , , ,4,5, , ,2,4, , , , , , ,4,4,4,5, , , , ,4,4, , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , ,1, , , , ,1, , , ,1,1,1, , , , , , , , ,5, , , , ,2, , , ,5, ,2, , , , , , , , , ,7,2,1985,1, , , , , , ,1, ,2, , , , ,45,6400eec38e0aa21ec536a8d4,1D, , , ,11A, ,30F, ,28F, ,31D,7A, , , , ,15F, , ,18D, , , ,21B, ,23D, , , ,27E,29F, , ,34C
1,1,1,1,1,1, , , ,1, , ,1, ,1, , ,1, ,1, ,pizza,3,3,3,1,3,4,4,3,4,4,1,1,3,4, , , , ,3,3, , , , ,4,2,4,4, , ,4,4, , , , , , ,4,3, , , , , , ,4,3,3,4, , , , , , , , , , ,4,3,4,3, , , , ,4,3, , ,4,4, , ,4,4, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,Grown in Idaho,3, , ,3, , , , ,1, , , , ,1, , , , , ,1, , , , , , , , ,2, , , , ,2, , , , , ,2, , , , , , , , ,7,1,1974,1, , , , , , , , ,2, , , , ,6,644b1e452a0061d713dcbf4a,1E, , ,4D, , ,30C,6D, ,5B, , , ,12F, , , ,16F,10D, , , , , ,22D,23B, , ,26A, ,29D, ,9B, 
1,1,1,1,1,1,1,1, ,1,1, , , ,1,1, ,1,1, , , ,1,4,1,1,1,4,2,4,1,3,1, ,4,4, , , , , , ,4,5, , ,3,2, , ,3,4,4,5, , , , , , ,4,4, , , , , , ,4,3,4,5, , , , , , ,4,4, , , , ,4,3, , , , , , ,3,3,3,4, , ,4,4, , ,1, , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,4,4, ,4,3,3,4,4,3,4,4,2,3,3,3,2,2,5, , ,2,1, , ,7,2,2001,2, , , , , , , , ,1, ,1,1, , ,678e3386256d5b8e6ee50cb3,1A, , , ,11D, ,30B, ,28B,5C, , , ,12A, , , ,16B,10F, , , ,20E, , ,23F, , , ,27F,29B, ,9C, 
1,1,1,1,1,1,1,1, , ,1, , ,1, ,1, ,1,1, , , ,1,3,1,1,3,4,4,4,4,2,2,1, , , , ,3,4,3,4, , , , ,1,1, , ,2,5,3,5, , ,4,4, , , , , , , , , , ,2,1, , , , ,4,4, , ,4,4, , , , ,1,1, , , , , , ,1,1,1,1, , ,3,4, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,3, , , , ,1,1,1, ,1, ,1, , , ,1, , , ,1, , , , , ,6, ,4, ,6, ,2, , , ,3, , , ,4, , , , , , , ,7,1,1986,2, , , , , , ,1,n/a,1, , ,1, ,34,5c2cb3b41f8ea700015c44f0, , ,3C,4C, , ,30C, ,28E,5F, ,7F, , , , , ,16D, , ,19C, ,20C, , ,23E, , , ,27B,29F, ,9A, 
1,1,1,1,1,1,1,1, , , ,1, , ,1,1, , ,1, , , ,1,1,3,1,3,3,3,1,3,3,1,1, , , , ,5,5, , ,5,5, , ,5,3,5,5, , ,5,5, , , , ,5,3, , , , , , ,5,5, , , , , , , , ,5,5, , , , ,5,5,5,5, , , , , , ,5,5, , ,5,5,5,5, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , ,2, ,7,2,1991,2, , , , , , , , ,1, ,1, ,1,13,66bd2f936ab3b23d4a8abbe3, , ,3A, ,11E, ,30F,6A, ,5E, , ,8E, , , ,15E, , , , ,33A, , ,22B,23B, , , ,27D, ,32C,9E, 
2,1,1,1,1,1,1, , ,1,1, , , , ,1,1,1, , , , ,2,2,4,1,1,3,4,4,4,4,1,1, , ,2,3, , ,3,3, , , , ,3,3,3,3, , , , ,3,3, , ,3,3, , , , , , , , ,1,3, , , , , , ,3,3,3,3, , , , ,1,3, , , , , , ,3,3, , ,3,3, , ,3,3, , , ,1,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,3,3, , , ,1, , ,1, , , ,1,1, , , , , , , , , , , ,3, , ,3, , , ,3,3, , , , , , , , , , , , , , ,99,1,1980,2, , , , , , , , ,1, , ,1, ,11,67456b8ca7f25ce61e1d6ecd, ,2C, ,4E, , ,30F,6B, , ,31B, ,8C, , , , ,16A, , , ,33F,20B, , ,23D, , , ,27C, ,32C, ,34F
2,1,1,1,1,1,1,1, ,1,1, , ,1,1, , ,1,1, , , ,1,4,1,1,1,4,3,4,4,1,1,1, , ,4,5, , , , ,4,4, , ,4,2,4,5, , ,4,5, , , , , , ,4,4, , ,5,5, , , , , , ,4,3, , , , ,5,5, , , , , , , , ,5,2,4,4, , ,5,5, , ,4,4, , , , , ,1, , , , , , , , , , , ,1,Do not remember the brand but not one of these, , , , , , , , , , , , , , , , , , ,3,3, , , , ,1, ,1,1,1,1, , ,1,1,1, , , , ,1, , , , ,3, ,2,4,4,2, , ,1,2,2, , , , ,3, , , , , , ,7,1,1970,2, , , , , , ,1,none,1, , , ,1,10,5cb67a7ab73e8a001507fae5, ,2C, , ,11F, ,30C,6A, ,5C, , , ,12C, ,14C, , , ,18B, , ,20E, , , , ,25B,26B, ,29E, ,9D, 
1,1,1,1,1,1,1, , ,1, , , ,1,1, , ,1, , , , ,2,1,3,2,1,2,1,2,2,1,1,2, , , , ,5,5,5,5, , , , ,5,5, , ,5,4,5,5, , ,5,5, , , , ,4,3, , , , , , ,4,3, , , , , , , , ,4,4, , , , , , ,5,5,5,5, , , , ,5,5, , ,5,4, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , ,1, , ,1, ,1, , ,1, ,1,1, ,1,1, , , , , ,3, , ,4, ,5, , ,4, ,2,2, ,1,2, , , , , , , , , ,5,2,1990,2, , , , , , , , ,1, ,1, ,1,36,66e9a45427bb5c6168d41030, , ,3E,4F, , ,30D, ,28B,5F, ,7A, , ,13D, , , ,10A, , , , ,21C, , , ,25E,26E, , ,32C, ,34B
1,1,1,1, ,1,1, , ,1,1, , , ,1, , , ,1, , , ,1,4,1,1,3,4,4,4,4,4,1,1,1,3, , , , ,1,1, , , , ,1,1, , ,2,5,1,5, , , , , , ,2,2, , ,3,4, , , , , , , , ,1,1, , ,1,2, , , , , , , , ,1,1,1,2, , , , ,1,1, , ,1,3, , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,3,4, , , , , , ,1, , ,1, ,1, , , , , ,1, , , , , , , , ,2, , ,3, ,2, , , , , ,2, , , , , , , , ,7,1,1981,1, , , , , , , , ,2, , , , ,48,63bc6b49a80cc5496df4c897,1A, , ,4E, , ,30D, ,28F,5E, , , ,12A, ,14F, , , , ,19C, ,20E, , , , ,25B,26E, , ,32B, ,34E
1,1,1,1,1,1,1,1, ,1, , , , ,1,1,1, ,1,1, ,Pizza,1,1,1,1,4,4,4,4,4,4,2,1,2,4, , , , , , ,1,1, , ,2,1,1,1, , , , ,2,2, , ,1,3, , , , , , ,1,1, , ,2,4, , , , , , , , , , ,3,1,2,1, , , , ,2,1, , ,2,3, , ,2,1, , , ,1, ,1, , ,1,soules, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , ,1, , ,1, ,1, , , , , , , , ,1,1, , , , ,2, , ,2, ,3, , , , , , , , ,2,2, , , , , , , , ,7,1,1982,1, , , , , , , , ,2, , , , ,34,5acbd1ecf69e940001d9cd4d,1B, , , ,11C, ,30F,6F, , ,31D, ,8F, , , ,15E, ,10C, , , , , ,22B,23E, , ,26C, ,29D, ,9A, 
1,1,1,1,1,1,1,1, ,1, , , , , ,1, ,1,1, , , ,1,2,3,1,4,4,4,4,4,1,1,1, , ,5,5, , ,4,5, , , , ,5,5,4,3, , , , ,5,4, , ,5,5, , ,3,3, , , , , , , , , , ,3,3, , ,5,5, , , , , , , , ,3,3, , ,5,5, , ,4,4,4,4, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1,1,1, ,1, , , , , ,1,1, , , , , , , , ,2,2,3, ,3, , , , , ,1,2, , , , , , , ,2, , , ,4,1,1990,2, , , , , , , , ,2, , , , ,5,5df967d2f6191f6e87b236e6, ,2F, ,4E, , ,30B,6A, , ,31D, ,8A, ,13E, , , , , ,19E, ,20E, , , , ,25D, ,27E, ,32A,9C, 
1,1,1,1,1,1,1,1, ,1, , , ,1, ,1,1,1,1, , , ,1,1,1,1,1,1,1,1,2,1,2,1, , , , ,4,5,4,5, , , , ,5,5, , ,5,5, , ,5,4,4,5, , , , , , , , ,3,3, , , , , , ,4,4, , ,4,5, , , , , , , , ,4,4,5,5, , ,5,5, , ,4,4, , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , ,1,1, ,1,1,1,1,1,1,1, ,1,1, , ,1, , ,1, ,2,4, ,2,2,4,5,5,4,3, ,2,3, , ,3, , ,2, ,1, , , ,2,1,1986,1, , ,1, , , , , ,2, , , , ,46,67217a2f6476292bf82e2e6d, , ,3D,4B, , ,30D, ,28D, ,31F,7F, , , , ,15B, , , ,19B, ,20A, , , , ,25E,26D, ,29A, ,9E, 
1,1,1,1,1,1,1,1, , ,1, , ,1, ,1,1, ,1, , , ,2,4,1,1,4,4,4,4,4,2,2,1,3,3, , , , ,2,4, , , , ,5,5,4,4, , , , ,5,5, , ,4,4, , , , ,2,2, , , , , , ,4,4, , , , , , , , ,4,4, , , , ,2,2, , ,4,4,2,2, , ,4,4, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,3, , ,1, , , , ,1,1, , , , , ,1, , , , , , , ,5, , , , ,5,5, , , , , ,2, , , , , , , , , , , ,7,2,1999,2, , , , , ,1, , ,2, , , , ,11,672e893282c5078f8e51ff28,1C, , ,4F, , ,30E,6D, , ,31B, ,8C, , ,14B, , , ,18E, , , , ,22E, , ,25F, ,27F,29D, ,9B, 
1,1, ,1, , ,1, , , ,1,1, ,1, ,1, , , , , , ,2,4,2,3,3,1,1,2,2,2,1,1, , , , ,4,5,4,5, , , , ,4,5,4,5, , ,4,5, , , , , , ,4,5, , ,4,5, , , , , , , , ,4,5, , , , , , ,4,3,3,4, , , , ,5,4, , , , ,4,5,4,5, , , , , , , , , , , , , , , ,1,1, , , ,1, , ,1,1, , , , , , , , , , , , , ,2,3, , , , , , ,1, , , ,1, , ,1, , , , , ,1, , , , , , ,3, , , ,4, , ,5, , , , , ,4, , , , , ,3,1,1997,1, , ,1,1,1, , , ,2, , , , ,21,603d6ae665fbaacb5621ede2, , ,3D,4F, , ,30B,6F, ,5D, , , ,12A, ,14A, , , , ,19A, , , ,22F,23D, , ,26B, , ,32D,9A, 
2,1,1,1,1,1,1,1, ,1, , , , , ,1, , ,1, , , ,1,4,3,1,4,4,4,4,4,4,1,1, , ,3,4, , ,4,4, , , , ,4,1, , ,4,4, , ,4,3,4,4, , , , ,4,4, , , , , , , , , , , , ,4,3, , ,4,4, , , , ,1,1, , , , ,4,2, , ,4,4, , ,4,3, , , , , , ,1,Just Bare, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , ,6,2,6, , , , , , , , , , , , , , ,7,1,1976,2, , , , , , , , ,2, , , , ,3,62733b8ee687326d23d970ea, ,2A, ,4E, , ,30A, ,28D, ,31E,7D, , ,13A, , , , , , ,33A, ,21C, , ,24D, , ,27E, ,32F, ,34B
1,1,1,1,1,1,1, , ,1, , , , ,1,1, ,1, , , , ,1,4,1,1,1,4,4,4,4,4,1,1, , ,1,3, , , , ,1,3, , ,1,1,2,4, , , , ,1,1,1,1, , , , ,1,2, , , , , , , , , , , , ,1,1, , ,1,1, , , , , , ,1,1,1,2, , , , ,1,1,2,4, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , ,1, , , ,1, ,1, , , , , , , , ,2, , , , ,1, , , ,2, ,2, , , , , , , , ,7,1,1972,1, , , , , , , , ,2, , , , ,36,648a1d21a3372cbf1e7a499d, ,2D, , ,11D, ,30E,6C, , ,31F,7D, , ,13B, , , , , , ,33F, ,21F, , , ,25B,26C, , ,32E,9D, 
1,1,1,1,1,1,1,1, ,1,1,1,1, ,1,1,1, ,1, , , ,1,4,1,1,4,4,4,4,4,4,1,3, , , , ,5,5,2,1, , , , ,1,1, , ,1,5,5,5, , ,5,5, , , , ,5,4, , , , , , ,4,3, , , , , , ,1,4, , , , , , , , ,5,3,4,3, , ,4,3, , , , ,5,3, , , ,1, , , , , , , , , ,1, , , ,1, , , , , , , , ,1, , , ,1, , , , ,3,4,2,3,1,1, , ,1, , ,1,1,1, ,1, ,1, , , , ,1, ,4,3, , ,1, , ,2,2,1, ,4, ,1, , , , ,4, , , ,1,2,99,2,2001,2, , , , , , , , ,1,1, , , ,31,677bccba65784d9a5a876468, , ,3A,4D, , ,30C, ,28C,5D, ,7E, , ,13D, , , ,10F, , , ,20C, , , , ,25C,26E, ,29D, , ,34F
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , ,2,3,1,1,1,4,4,3,4,1,2,2, , ,5,5, , ,3,4, , , , ,5,5,5,5, , , , ,4,4, , , , ,4,4,4,4, , , , , , , , ,5,4, , , , , , , , ,5,4,5,4, , , , , , ,4,4,5,5, , ,4,4, , , , ,1,1, , , , , ,1, , , , , , , , ,1, , , , , , , ,1,1, , , , , , , ,2,2,3,2, ,1,1, ,1, ,1,1, , , , ,1,1,1, ,1, , , , ,2,3, ,2, , ,3, , , , ,2,3,3, ,1, , , , , , ,3,6,1,1992,2, , , , , , , , ,1, ,1,1, ,10,5c747b0f181ad300113363ed, ,2A, ,4E, , ,30A,6A, , ,31A, , ,12F,13B, , , , ,18F, , , , ,22B,23B, , , ,27D,29E, ,9A, 
1,1,1,1,1,1,1,1, , ,1, , , ,1,1,1,1,1, , , ,1,2,1,1,3,4,3,4,4,4,2,2, , ,4,4, , ,4,5, , , , ,5,3, , ,4,5,4,5, , , , , , ,4,4, , , , ,5,5, , , , , , ,4,5, , , , , , ,4,3, , , , ,5,2, , ,4,3, , ,5,4,4,5, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , ,1, , , , , ,1, , ,1, , , , , , , , , , ,4, , , , , ,3, , ,4, , , , , , , , ,7,1,1998,1, , , , , , , , ,2, , , , ,33,62b20c0065e9809e66d13fa5, ,2E, ,4B, , ,30D, ,28A,5C, , , ,12A, , ,15C, , , ,19E, , , ,22F, , ,25A, ,27F, ,32B,9A, 
1,1,1,1,1,1,1,1, , , , ,1, ,1,1, ,1,1, , , ,1,1,2,1,2,1,2,2,2,1,1,1, , ,1,3, , ,2,2, , , , ,2,2, , ,4,4,2,4, , , , ,2,2, , , , , , , , ,2,4, , , , ,1,2, , , , ,2,4, , , , ,1,1, , ,4,1, , , , ,4,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , ,5, , , , ,1, , ,1, ,1, , , , , ,1, , ,1, , , , , ,3, , ,3, ,3, , , , , ,3, , ,3, , , , , ,5,1,1993,2, , , , , , , , ,2, , , , ,5,677233e7934ba726e201d3c0, ,2B, ,4D, , ,30B, ,28D,5B, , ,8B, , , , ,16E, , ,19F, , ,21C, , ,24C, ,26D, , ,32B,9A, 
